,Unnamed: 0,id,name,price,effect,usage,picture,type,sale,number
5664,2030,5665,克拉霉素颗粒,￥0,功效：适用于克拉霉素敏感菌所引起的下列感染。1．鼻咽感染：扁桃体炎、咽炎、鼻窦炎。2．下呼吸道感染：急性支气管炎、慢性支气管炎急性发作和肺炎。3．皮肤软组织感染：脓疱病、丹毒、毛囊炎、疖和伤口感染。4．急性中耳炎、肺炎支原体肺炎、沙眼衣原体引起的尿道炎及宫颈炎等。5．也用于军团菌感染，或与其他药物联合用于鸟分,用法用量： 成人口服，常用量一次250mg，每12小时1次；重症感染者一次500mg，每12小时1次。根据感染的严重程度应连续服用6～14日。儿童口服，6个月以上的儿童，按体重一次7.5mg/kg，每12小时1次。或按以下方法给药：体重8～11kg，一次62.5mg，每12小时1次；体重12～19kg，一次125mg，每12小时1次；体重20～29kg，一次187.5mg，每12小时1次；体重30～40kg，一次250mg，每12小时1次；根据感染的严重程度应连续服用5～10日。,http://img.99.com.cn/99/drug/noimg.png,呼吸系统类,70,372
5665,2033,5666,罗红霉素胶囊,￥0,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人 一次150mg，一日2次；也可一次300mg，一日1次。儿童 一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/0415360323.jpg,呼吸系统类,68,399
5666,2036,5667,罗红霉素胶囊,￥0,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人 一次150mg，一日2次；也可一次300mg，一日1次。儿童 一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/0415415927.jpg,呼吸系统类,93,168
5667,2038,5668,罗红霉素胶囊,￥0,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人 一次150mg，一日2次；也可一次300mg，一日1次。儿童 一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/0415403132.jpg,呼吸系统类,26,72
5668,2039,5669,克拉霉素胶囊,￥0,功效：适用于克拉霉素敏感菌所引起的下列感染。1．鼻咽感染：扁桃体炎、咽炎、鼻窦炎。2．下呼吸道感染：急性支气管炎、慢性支气管炎急性发作和肺炎。3．皮肤软组织感染：脓疱病、丹毒、毛囊炎、疖和伤口感染。4．急性中耳炎、肺炎支原体肺炎、沙眼衣原体引起的尿道炎及宫颈炎等。5．也用于军团菌感染，或与其他药物联合用于鸟分,用法用量： 成人 口服，常用量一次 250 mg，每12小时1次；重症感染者一次500mg，每12小时1次。根据感染的严重程度应连续服用6～14日。肾功能严重损害（肌酐清除率小于30ml/分钟）者，须作剂量调整。常用量为一次250mg，一日1次；重症感染者首剂500mg，以后一次250mg，一日2次。儿童 口服，6个月以上的儿童按体重一次7.5mg/kg，每12小时1次。或按以下方法给药：体重8～11kg，一次62.5mg，每12小时1次；体重12～19kg，一次125mg，每12小时1次；体重20～29kg，一次187.5mg，每12小时1次；体重30～40kg，一次250mg，每12小时1次；根据感染的严重程度应连续服用5～10日。或遵医嘱。,http://img.99.com.cn/99/drug/0413541530.jpg,呼吸系统类,33,36
5669,2041,5670,罗红霉素胶囊,￥4.5,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人 一次150mg，一日2次；也可一次300mg，一日1次。儿童 一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/0415093431.jpg,呼吸系统类,73,133
5670,2043,5671,克拉霉素胶囊,￥0,功效：适用于克拉霉素敏感菌所引起的下列感染。1．鼻咽感染：扁桃体炎、咽炎、鼻窦炎。2．下呼吸道感染：急性支气管炎、慢性支气管炎急性发作和肺炎。3．皮肤软组织感染：脓疱病、丹毒、毛囊炎、疖和伤口感染。4．急性中耳炎、肺炎支原体肺炎、沙眼衣原体引起的尿道炎及宫颈炎等。5．也用于军团菌感染，或与其他药物联合用于鸟分,用法用量： 成人 口服，常用量一次 250 mg，每12小时1次；重症感染者一次500mg，每12小时1次。根据感染的严重程度应连续服用6～14日。肾功能严重损害（肌酐清除率小于30ml/分钟）者，须作剂量调整。常用量为一次250mg，一日1次；重症感染者首剂500mg，以后一次250mg，一日2次。儿童 口服，6个月以上的儿童按体重一次7.5mg/kg，每12小时1次。或按以下方法给药：体重8～11kg，一次62.5mg，每12小时1次；体重12～19kg，一次125mg，每12小时1次；体重20～29kg，一次187.5mg，每12小时1次；体重30～40kg，一次250mg，每12小时1次；根据感染的严重程度应连续服用5～10日。或遵医嘱。,http://img.99.com.cn/99/drug/0413535474.jpg,呼吸系统类,94,499
5671,2044,5672,克拉霉素胶囊,￥0,功效：适用于克拉霉素敏感菌所引起的下列感染。1．鼻咽感染：扁桃体炎、咽炎、鼻窦炎。2．下呼吸道感染：急性支气管炎、慢性支气管炎急性发作和肺炎。3．皮肤软组织感染：脓疱病、丹毒、毛囊炎、疖和伤口感染。4．急性中耳炎、肺炎支原体肺炎、沙眼衣原体引起的尿道炎及宫颈炎等。5．也用于军团菌感染，或与其他药物联合用于鸟分,用法用量： 成人 口服，常用量一次 250 mg，每12小时1次；重症感染者一次500mg，每12小时1次。根据感染的严重程度应连续服用6～14日。肾功能严重损害（肌酐清除率小于30ml/分钟）者，须作剂量调整。常用量为一次250mg，一日1次；重症感染者首剂500mg，以后一次250mg，一日2次。儿童 口服，6个月以上的儿童按体重一次7.5mg/kg，每12小时1次。或按以下方法给药：体重8～11kg，一次62.5mg，每12小时1次；体重12～19kg，一次125mg，每12小时1次；体重20～29kg，一次187.5mg，每12小时1次；体重30～40kg，一次250mg，每12小时1次；根据感染的严重程度应连续服用5～10日。或遵医嘱。,http://img.99.com.cn/99/drug/0413482714.jpg,呼吸系统类,97,116
5672,2045,5673,克拉霉素胶囊,￥14.3,功效：适用于克拉霉素敏感菌所引起的下列感染。1．鼻咽感染：扁桃体炎、咽炎、鼻窦炎。2．下呼吸道感染：急性支气管炎、慢性支气管炎急性发作和肺炎。3．皮肤软组织感染：脓疱病、丹毒、毛囊炎、疖和伤口感染。4．急性中耳炎、肺炎支原体肺炎、沙眼衣原体引起的尿道炎及宫颈炎等。5．也用于军团菌感染，或与其他药物联合用于鸟分,用法用量： 成人 口服，常用量一次 250 mg，每12小时1次；重症感染者一次500mg，每12小时1次。根据感染的严重程度应连续服用6～14日。肾功能严重损害（肌酐清除率小于30ml/分钟）者，须作剂量调整。常用量为一次250mg，一日1次；重症感染者首剂500mg，以后一次250mg，一日2次。儿童 口服，6个月以上的儿童按体重一次7.5mg/kg，每12小时1次。或按以下方法给药：体重8～11kg，一次62.5mg，每12小时1次；体重12～19kg，一次125mg，每12小时1次；体重20～29kg，一次187.5mg，每12小时1次；体重30～40kg，一次250mg，每12小时1次；根据感染的严重程度应连续服用5～10日。或遵医嘱。,http://img.99.com.cn/99/drug/0413485647.jpg,呼吸系统类,29,189
5673,2046,5674,罗红霉素胶囊,￥0,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人 一次150mg，一日2次；也可一次300mg，一日1次。儿童 一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/0415422587.jpg,呼吸系统类,50,296
5674,2050,5675,克拉霉素颗粒,￥0,功效：适用于克拉霉素敏感菌所引起的下列感染。1．鼻咽感染：扁桃体炎、咽炎、鼻窦炎。2．下呼吸道感染：急性支气管炎、慢性支气管炎急性发作和肺炎。3．皮肤软组织感染：脓疱病、丹毒、毛囊炎、疖和伤口感染。4．急性中耳炎、肺炎支原体肺炎、沙眼衣原体引起的尿道炎及宫颈炎等。5．也用于军团菌感染，或与其他药物联合用于鸟分,用法用量： 成人口服，常用量一次250mg，每12小时1次；重症感染者一次500mg，每12小时1次。根据感染的严重程度应连续服用6～14日。儿童口服，6个月以上的儿童，按体重一次7.5mg/kg，每12小时1次。或按以下方法给药：体重8～11kg，一次62.5mg，每12小时1次；体重12～19kg，一次125mg，每12小时1次；体重20～29kg，一次187.5mg，每12小时1次；体重30～40kg，一次250mg，每12小时1次；根据感染的严重程度应连续服用5～10日。,http://img.99.com.cn/99/drug/0515034065.jpg,呼吸系统类,19,410
5675,2052,5676,罗红霉素分散片,￥0,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人一次150mg，一日2次；也可一次300mg，一日1次。儿童一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/3115331739.jpg,呼吸系统类,93,234
5676,2054,5677,克拉霉素胶囊,￥0,功效：适用于克拉霉素敏感菌所引起的下列感染。1．鼻咽感染：扁桃体炎、咽炎、鼻窦炎。2．下呼吸道感染：急性支气管炎、慢性支气管炎急性发作和肺炎。3．皮肤软组织感染：脓疱病、丹毒、毛囊炎、疖和伤口感染。4．急性中耳炎、肺炎支原体肺炎、沙眼衣原体引起的尿道炎及宫颈炎等。5．也用于军团菌感染，或与其他药物联合用于鸟分,用法用量： 成人 口服，常用量一次 250 mg，每12小时1次；重症感染者一次500mg，每12小时1次。根据感染的严重程度应连续服用6～14日。肾功能严重损害（肌酐清除率小于30ml/分钟）者，须作剂量调整。常用量为一次250mg，一日1次；重症感染者首剂500mg，以后一次250mg，一日2次。儿童 口服，6个月以上的儿童按体重一次7.5mg/kg，每12小时1次。或按以下方法给药：体重8～11kg，一次62.5mg，每12小时1次；体重12～19kg，一次125mg，每12小时1次；体重20～29kg，一次187.5mg，每12小时1次；体重30～40kg，一次250mg，每12小时1次；根据感染的严重程度应连续服用5～10日。或遵医嘱。,http://img.99.com.cn/99/drug/0413444415.jpg,呼吸系统类,17,185
5677,2056,5678,克拉霉素胶囊,￥12.5,功效：适用于克拉霉素敏感菌所引起的下列感染。1．鼻咽感染：扁桃体炎、咽炎、鼻窦炎。2．下呼吸道感染：急性支气管炎、慢性支气管炎急性发作和肺炎。3．皮肤软组织感染：脓疱病、丹毒、毛囊炎、疖和伤口感染。4．急性中耳炎、肺炎支原体肺炎、沙眼衣原体引起的尿道炎及宫颈炎等。5．也用于军团菌感染，或与其他药物联合用于鸟分,用法用量： 成人 口服，常用量一次 250 mg，每12小时1次；重症感染者一次500mg，每12小时1次。根据感染的严重程度应连续服用6～14日。肾功能严重损害（肌酐清除率小于30ml/分钟）者，须作剂量调整。常用量为一次250mg，一日1次；重症感染者首剂500mg，以后一次250mg，一日2次。儿童 口服，6个月以上的儿童按体重一次7.5mg/kg，每12小时1次。或按以下方法给药：体重8～11kg，一次62.5mg，每12小时1次；体重12～19kg，一次125mg，每12小时1次；体重20～29kg，一次187.5mg，每12小时1次；体重30～40kg，一次250mg，每12小时1次；根据感染的严重程度应连续服用5～10日。或遵医嘱。,http://img.99.com.cn/99/drug/0413503112.jpg,呼吸系统类,10,42
5678,2059,5679,罗红霉素胶囊,￥0,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人 一次150mg，一日2次；也可一次300mg，一日1次。儿童 一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/0415430324.jpg,呼吸系统类,28,282
5679,2062,5680,罗红霉素胶囊,￥0,功效：本品适用于化脓性链球菌引起的咽炎及扁桃体炎，敏感菌所致的鼻窦炎、中耳炎、急性支气管炎、慢性支气管炎急性发作，肺炎支原体或肺炎衣原体所致的肺炎；沙眼衣原体引起的尿道炎和宫颈炎；敏感细菌引起的皮肤软组织感染。,用法用量： 空腹口服，一般疗程为5～12日。成人 一次150mg，一日2次；也可一次300mg，一日1次。儿童 一次按体重2.5～5mg/kg，一日2次。,http://img.99.com.cn/99/drug/0415291113.jpg,呼吸系统类,21,233
